OH-16,0
OK-01,0.06213705809171317
OK-02,0.06213705809171317
OK-03,0.04660279356878487
OK-04,0.04854457663415091
OK-05,0.14731497675790087
OR-01,0
OR-02,0
OR-03,0
OR-04,0
OR-05,0
PA-01,0.48878439740334556
PA-02,0
PA-03,0
PA-04,0
PA-05,0
PA-06,0
PA-07,0.46183272940947745
PA-08,0
PA-09,0
PA-10,0.23458993548693757
PA-11,0.07302566872625824
PA-12,0
PA-13,0
PA-14,0
PA-15,0
PA-16,0.2617420531693866
PA-17,0.18139594001289627
PA-18,0
RI-01,0
RI-02,0
SC-01,0.09472489741249747
SC-02,0
SC-03,0
SC-04,0
SC-05,0
SC-06,0
SC-07,0
SD-01,0.16794033937791383
TN-01,0
TN-02,0
TN-03,0
TN-04,0
TN-05,0
TN-06,0
TN-07,0
TN-08,0
TN-09,0
TX-01,0
TX-02,0
TX-03,0
TX-04,0
TX-05,0
TX-06,0.10781984324003732
TX-07,0.3535622969551361
TX-08,0
TX-09,0
TX-10,0.04866832587683615
TX-11,0
TX-12,0
TX-13,0
TX-14,0
TX-15,0
TX-16,0
TX-17,0
TX-18,0
TX-19,0
TX-20,0
TX-21,0.07200704811587214
TX-22,0
TX-23,0.10643228949822255
TX-24,0
TX-25,0
TX-26,0
TX-27,0
TX-28,0
TX-29,0
TX-30,0
TX-31,0.7475839118165831
TX-32,0.4205479536556456
TX-33,0
TX-34,0
TX-35,0
TX-36,0
UT-01,0.06156468941349899
UT-02,0.14081402802509085
UT-03,0.06045144492032537
UT-04,1.369180777420142
VT-01,0
VA-01,0
VA-02,0.6320560102543005
VA-03,0
VA-04,0
VA-05,0
VA-06,0
VA-07,0.3097448551518791
VA-08,0
VA-09,0.06917492491898034
VA-10,0.6491225379907115
VA-11,0
WA-01,0
WA-02,0
WA-03,0
WA-04,0
WA-05,0.442545632673918
WA-06,0
WA-07,0
WA-08,0
WA-09,0
WA-10,0
WV-01,0.1270969569353811
WV-02,0.20501646554965583
WV-03,0.45497455834828615
WI-01,0.10761095705583712
WI-02,0
WI-03,0
WI-04,0
WI-05,0
WI-06,0
WI-07,0
WI-08,0
WY-01,0
